['transaction generate', 'last transaction', 'last transaction generate', 'transaction generate qr', 'see your balance', 'be a problem', 'last transaction generate qr', 'see my last transaction']	[0, 1, 0, 0, 1, 0, 0, 1]
['mail app', 'say something', 'e mail', 'g mail app', 'app for people', 'fix the app']	[0, 0, 0, 0, 0, 0]
['respond notification']	[0]
['password manager', 'allow password', 'paste your password', 'allow password manager', 'use the clipboard']	[1, 0, 1, 0, 1]
['read the touch']	[1]
['number i', 'last update', 'september number i', 'paper statement i', 'get a paper', 'uninstalle and reinstall']	[0, 0, 0, 0, 0, 0]
[]	[]
['appname account', 'reset i', 'long access', 'wobble and delete', 'support on new device']	[1, 0, 0, 0, 0]
['order check']	[0]
['add story', 'public post']	[1, 1]
['garbage email', 'take number', 'garbage email app', 'erase my email', 'take number time', 'waste of time']	[1, 0, 0, 1, 0, 0]
['time i', 'automatic sync', 'email each time']	[0, 0, 0]
['reason i']	[0]
['uptade i', 'old uptade', 'old uptade i', 'have a problem']	[0]
['phone library', 'rotate horizontal', 'upload video', 'exact video i', 'send my story', 'video from phone', 'be all distort']	[1, 0, 1, 0, 0, 0, 0]
['phone number', 'new version', 'add your friend']	[0, 0, 1]
['hey team', 'islam and prophet', 'hey team appname', 'account against islam', 'islam and prophet muhammad']	[0]
['reponde button']	[1]
['message reappear', 'be force', 'delete message', 'delete message reappear', 'one use appname']	[0, 0, 1, 0, 0]
['factory version', 'recieve email', 'long work', 'reset this app']	[0, 1, 0, 0]
['network error', 'network error occur']	[0, 0]
['recent update']	[0]
['account info', 'want my account', 'info as i']	[1, 0, 0]
['business model', 'warped business', 'warped business model', 'engage in fake news']	[0]
[]	[]
['system maintenance', 'provide access', 'month but nothing', 'system maintenance god', 'appname your app', 'arrive reel time']	[0, 1, 0, 0, 1, 0]
['email i', 'display image', 'load my email', 'be display image', 'exit the app']	[0, 1, 1, 1, 0]
['screenshot picture']	[1]
['time i', 'sad because i']	[0, 0]
['money everytime', 'involve money', 'unstable app', 'correct password i', 'involve money everytime', 'number of attempt', 'use the correct']	[0, 0, 0, 0, 0, 0, 0]
['login page', 'display anything', 'new update', 'have a bug']	[0, 1, 0, 0]
['email log', 'be use', 'ui thata', 'application for year', 'hate the fact']	[0]
['dark mode', 'send a messege']	[1, 1]
['zero i', 'give zero', 'tell something', 'web site i', 'executive consider perfomance', 'give zero i', 'be tell something', 'crash no matter']	[0, 0, 0, 0, 0, 0, 0, 0]
['app i', 'clearing cache', 'send mail', 'mail but people', 'be send mail', 'try clearing cache', 'recieve those mail']	[0, 0, 1, 0, 1, 0, 1]
['music sticker', 'music sticker i']	[0]
['update the app']	[0]
['safe banking']	[0]
['app crash', 'mobile number', 'use the app']	[0]
['someone maybe', 'follow someone', 'soo mad', 'tell me action', 'follow someone maybe', 'be soo mad', 'block every time']	[0, 1, 0, 0, 1, 0, 0]
['instant i', 'be work', 'different bank', 'husband s app', 'bank of america', 'freeze the instant']	[0, 0, 0, 0, 0, 0]
['email disappear', 'disappear and i', 'have no access']	[0, 0, 0]
['note number', 'galaxy note', 'galaxy note number', 'note number i', 'samsing galaxy note', 'galaxy note number i']	[0, 0, 0, 0, 0, 0]
['qr code', 'generate qr', 'generate qr code', 'see the log']	[1, 1, 1, 1]
['upsetting and inconvenient']	[0]
['luck love', 'take number', 'good luck', 'good luck love', 'reset your password', 'take number minute', 'love in hey']	[0]
['please help', 'tap please', 'tap please help', 'be tap please', 'update the application']	[0, 0, 0, 1, 0]
['spam folder', 'sudden i', 'get at least number']	[1, 0, 0]
['number second', 'be nothing', 'late i', 'message but i', 'see the message']	[0, 0, 0, 0, 1]
['attachment load', 'few hour', 'receive the email']	[1, 0, 0]
['experience problem', 'be experience', 'new update', 'uninstalle and reinstall', 'white screen appear', 'samsung galaxy note', 'be experience problem', 'have stop work', 'problem for appname', 'model samsung galaxy note']	[0]
['number minute', 'be nothing', 'appname atm', 'appname atm i', 'check your balance', 'take number minute', 'annoying than try', 'install an update']	[0, 0, 0, 0, 1, 0, 0, 0]
['be way', 'change the way']	[0]
['bug problem']	[0]
['violate term', 'violate term', 'term and i', 'i violate term', 'use this app']	[0]
['s account', 'many post', 'amount of time', 'provide a warning']	[0]
['time i', 'website display', 'update my device', 'afford that right']	[0]
['bug concern', 'incoming email', 'update introduce', 'inconvenient time i', 'bug concern notification']	[0, 0, 0, 0, 1]
['upgrade i', 'keep crash', 'new upgrade', 'new upgrade i', 'need an excuse']	[0]
['confirm notification', 'setting notification', 'select sound', 'notification and confirm', 'make a sound', 'notification and confirm notification']	[1, 1, 0, 1, 1, 1]
['keep shut']	[0]
['mail use', 'pay number', 'appname mail', 'appname mail use', 'waste your time', 'pay number dollar', 'deserve a star', 'rude and unprofessional']	[0, 0, 0, 0, 0, 0, 0, 0]
['thecant help']	[0]
[]	[]
['past filter', 'pleasure of use']	[0]
['dark theme', 'be my dark theme']	[1, 1]
['read part', 'terrible thing', 'bad and stupid', 'work on horizontal screen']	[1, 0, 0, 0]
['please try', 'say please try']	[0, 0]
['see picture', 'picture and video']	[0, 0]
['be account', 'beloved prophet', 'account but nothing', 'feeling many people', 'report this account']	[0]
['access conversation', 'influencer garbage', 'awful map i', 'mess with usability', 'ui that mess', 'bloated with influencer garbage']	[1, 0, 0, 0, 0, 0]
['theme option', 'dark mode', 'dark mode', 'find dark mode', 'be no theme']	[1, 1, 1, 1, 0]
['customer service', 'hard time', 'have hard time', 'ask for detail', 'contact the customer']	[0, 0, 0, 0, 0]
['oops something', 'say oops', 'main source', 'uninstalle and re', 'i try uninstalle', 'send my message', 'say oops something', 'source of communication', 'be my main source', 'uninstalle and re download']	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['existing contact', 'new friend', 'photo and video', 'scan your phone', 'find new friend']	[0, 1, 0, 0, 1]
['tablet dosn', 'tablet dosn t', 'have a selfie']	[0]
['experience problem', 'be experience', 'full reception', 'be experience problem']	[0, 0, 0, 0]
['censor americans', 'other tech', 'tech on censor', 'use another product']	[0]
['print pw', 'instal i', 'finger print pw', 'install finger print']	[0, 0, 0, 0]
['number year', 'appname mail', 'slow feature work', 'have appname mail', 'recall the problem']	[0]
[]	[]
['share problem', 'instal prompt', 'file share problem', 're instal prompt', 'waste of time']	[0, 0, 1, 0, 0]
['hate the fact']	[0]
['see message', 're start']	[1, 0]
['number minute']	[0]
['appname page', 'page from google', 'appname page from google']	[0, 0, 0]
[]	[]
['covid19 crisis', 'mobile banking', 'application hanggang doon', 'process my application', 'enroll in mobile banking']	[0, 0, 0, 1, 0]
['loop i', 'deserve number', 'new app', 'number star i', 'download its stick', 'deserve number star', 'file a complaint']	[0, 0, 0, 0, 0, 0, 0]
['drop option', 'drag and drop', 'drop option mail', 'drag and drop option']	[1, 1, 0, 1]
['be junk']	[0]
['sync issue', 'open my appname', 'face sync issue']	[0]
['update i', 'i try', 'username and password', 'respond i try', 'log in page', 'make the update']	[0, 0, 1, 0, 0, 0]
['mode remove', 'dark mode', 'remove and theme', 'dark mode remove']	[0, 1, 0, 1]
['get send', 'send for hour', 'get send for hour']	[0, 0, 1]
['frozen please', 'fix the app']	[0]
['app update', 'enjoy post', 'enjoy post story', 's no music']	[0, 0, 1, 0]
['account please', 'like picture', 'wrong i', 'account please i', 'be wrong i', 'loss that account']	[0]
['debit card', 'debit card number', 'open my account']	[0, 1, 1]
['take space', 'update the app']	[0]
[]	[]
['update password', 'reset fingerprint', 'constant update', 'constant update password', 'work slow load', 'have go downhill', 'be all reason']	[0, 1, 0, 0, 0, 0, 0]
['pc i', 'delete mail', 'get my mail', 'hate this app']	[0, 1, 1, 0]
['check my account']	[0]
['stop look', 'new friend', 'get new friend']	[0]
['customer service', 'use anyone', 'horrible customer', 'anyone but appname', 'horrible customer service', 'dispute a charge']	[0]
['message app', 'deleting move', 'appname message', 'appname message app', 'group message selection', 'thru their app', 'deleting move etc', 'large group message selection']	[0, 0, 1, 1, 1, 1, 0, 1]
['multiple massege']	[0]
['intentional feature', 'computer or anything', 'difficulty of use']	[0]
['long work']	[0]
['problem nothing', 'front camera', 'normal front camera', 'front camera work', 'post a video', 'normal front camera work']	[0, 1, 1, 0, 1, 0]
['mailbox i', 'stop show', 'many time', 'click the tip']	[0]
['say snap', 'send while', 'get send while', 'have fail try']	[0]
['friend get', 'many restriction', 'friend get shadowbanne']	[0]
['mr ceo']	[0]
['press anything', 'i press', 'i press anything']	[1, 0, 0]
['appname ceo', 'release appname', 'poor country', 'appname ceo doesn', 'ceo doesn t', 'country like india', 'release appname in india', 'appname ceo doesn t']	[0]
[]	[]
['follower decrease', 'account number day', 'block my account']	[0, 0, 0]
['home screen', 'keep load', 'application and browser', 'log in screen']	[0, 0, 1, 1]
['email notification', 'receive email', 'app notification', 'app and phone', 'app notification option', 'email notification option', 'receive email notification', 'day of email', 'update the app', 'app and phone galaxy']	[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]
['account work', 'app keep', 'view my account', 'update every number']	[0, 0, 1, 0]
['try unistall', 'skip try', 'skip try unistall', 'next or skip']	[0, 0, 0, 1]
['appname location', 'say my account']	[0]
['bank i', 'bad bank', 'bad bank i']	[0]
['yesterday number', 'log outin', 'est i', 'feed or click', 'app error s', 'yesterday number a.m.', 'have log outin', 'action like scroll', 'get the notification']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
[]	[]
['life appname', 'say action', 'much problem', 'say action block', 'tooooo much problem', 'appname for number', 'use this app', 'use appname for number']	[0]
[]	[]
['day yesterday', 'say wait', 'send work']	[0, 0, 0]
['party app', 'have issue', 'third party', 'comment or post', 'third party app', 'policy cause i', 'account because i', 'violate any policy', 'lose my first account']	[0, 0, 0, 0, 0, 0, 0, 0, 1]
['email i', 'important email', 'receive them i', 'have important email', 'send but i']	[0, 1, 1, 1, 0]
['use biometric', 'login use', 'login use biometric']	[1, 1, 1]
['dark mode', 'be dark mode', 'take a super']	[1, 1, 0]
['galaxy s10', 'open finger', 'fix bug', 'galaxy s10 app', 'open finger print', 'number over night']	[0, 1, 0, 0, 0, 0]
['pin mail', 'increase star', 'much fiddling', 'i use inbox', 'please restore inbox', 'use inbox appname', 'bad please restore inbox']	[1, 0, 0, 1, 1, 1, 0]
[]	[]
['welcome screen', 'next button', 'lot of time', 'reopen the app']	[1, 1, 0, 0]
['slow and slow']	[0]
['update stop', 'new phone', 's update stop', 'update stop r', 'take my money', 'stop the bs', 's update stop r']	[0]
[]	[]
['suggest this app']	[0]
['note number', 'same problem', 'number and i']	[0, 0, 0]
['image degrade', 'everthing ok', 'frame size', 'frame size isses', 'quality of image']	[0, 0, 1, 0, 0]
[]	[]
['bank account']	[1]
[]	[]
['junk email', 'call registry', 'email address', 'registry people number', 'call registry people', 'find this number']	[1, 0, 0, 0, 0, 0]
['app i', 'be something', 'true i', 'comment or review', 'download the app']	[0, 0, 0, 0, 0]
['music sticker']	[1]
['cameos with friend', 'use the cameos']	[1, 1]
['email account', 'recent update', 'email account failure']	[0]
['desktop appname', 'mobile signature', 'desktop appname signature', 'synchronization between desktop']	[0, 0, 0, 1]
['push notification', 'new notification', 'code or fingerprint', 'same problem i', 'push notification problem', 'switch my mind', 'use appname mail', 'login via pass']	[1, 1, 0, 0, 1, 0, 0, 0]
['samsung device', 'poor and sad']	[0]
['version number', 'great expectation', 'android version number', 'version number please', 'check your app', 'download the app', 'android version number please']	[0, 0, 0, 0, 0, 0, 0]
['return everything', 'new app', 'bud return everything']	[0]
['game app', 'snake squad', 'worst game', 'worst game app', 'playing snake squad']	[0]
['comfortable i', 'record my video']	[0, 1]
['dark mode', 'andriod number', 'andriod number pie', 'get the dark']	[1, 0, 0, 1]
['number time', 'delete mail', 'least number', 'be no response', 'delete a mail']	[0, 1, 0, 0, 1]
['man number', 'app man', 'last number', 'last number day', 'man number day', 'app man number', 'day ago i', 'be the point', 'last number day i']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
['new version', 'lose my account']	[1, 0]
[]	[]
['jumpstart everything', 'past month', 'memory and glitch', 'issue with memory', 'have some issue']	[0]
['view transaction']	[1]
['sister try', 'commit suicide i', 'make my sister try']	[0]
['i hv', 'multiple but i', 'say i hv']	[0]
['info click', 'update please', 'please and thank', 'info click sign', 'enter my info']	[0, 0, 0, 0, 0]
['appname credit', 'appname bank', 'appname bank account', 'appname credit card', 'improve your app', 'have a appname']	[0, 0, 0, 1, 0, 0]
['rear camera', 'start use', 'many bug', 'rear camera get', 'start use appname', 'have the s10']	[1, 0, 0, 0, 0, 0]
['work fine', 'do i', 'app work', 'app work fine']	[0, 0, 0, 0]
['sync mail', 'disabled sync', 'constant sync', 'notification and battery', 'constant sync mail', 'sync mail notification', 'be a number', 'constant sync mail notification', 'notification and battery drain']	[1, 0, 0, 0, 0, 1, 0, 1, 0]
['see everything']	[0]
['trash or bin', 'option in trash']	[0, 0]
['appname version', 'be appname version']	[0]
['please guy', 'do something', 'appname suck', 'appname please guy', 'update in appname please']	[0]
['get problem', 'be get', 'actual message', 'be get problem', 'find the link']	[0, 0, 0, 0, 0]
['tiny detail', 'be contact support', 'support for month', 'love this app']	[0, 0, 0, 0]
['long time', 'leave the outbox']	[0, 0]
['app use', 'read an email']	[0, 1]
['force update', 'want change', 'check my account', 'want change bank']	[0, 0, 1, 0]
['bad app', 'recover a password']	[0, 1]
['have issue', 'unfollow anyone', 'block my action', 'please do something', 'issue like picture', 'have issue like picture']	[0, 1, 0, 0, 1, 1]
['update yesterday', 'delete email', 'open delete email', 'frustrating and rediculous']	[0, 1, 1, 0]
['tile i', 'hide tile', 'endless list', 'nothing but selfiesfilter', 'hide tile i', 'list of girl', 'fix this issue']	[0, 0, 0, 0, 1, 0, 0]
['phone i', 'have a question']	[0, 0]
['last snap', 'vanish my last snap']	[0, 1]
['ad ad', 'face issue', 'bad experience', 'ad ad ad']	[0]
['horrible i']	[0]
['fingerprint i', 'invalid attempt', 'recognize my fingerprint', 'have an issue']	[0, 0, 1, 0]
['transaction i', 'i guess', 'online transaction', 'online transaction i', 'check my account', 'do online transaction']	[0, 0, 1, 0, 1, 1]
['pixel number', 'late update', 'new google biometrics', 'pixel number face']	[0]
['damn update', 'new update', 'send and i']	[0, 0, 0]
['key pin', 'be force', 'mobile key', 'mobile key pin', 'key pin notification', 'think mobile banking', 'mobile key pin notification']	[0, 0, 1, 1, 1, 0, 1]
['good work', 'be good work']	[0]
['work profile', 'manage email', 'microsoft mail', 'personal mail id', 'handle my work', 'email in appname', 'manage email in appname', 'sync with microsoft mail', 'have my personal mail']	[1, 1, 1, 0, 1, 0, 1, 1, 1]
['multiple time', 'sign in multiple time']	[0, 0]
['term user', 'long term', 'long term user', 'be a disaster']	[0]
['username and password', 'type my username']	[1, 1]
['nothing but trouble', 'give me nothing']	[0]
['login screen', 'new layout']	[0]
['number minute', 'number hour i']	[0]
[]	[]
['platform please', 'say i', 'app keep', 'unverified platform please', 'platform please download', 'please do something', 'download from playstore', 'unverified platform please download', 'everyweek and i']	[0, 0, 0, 0, 0, 0, 0, 0, 0]
['dark mode', 'update dark', 'update dark mode', 'dark mode option', 'have dark mode', 'update dark mode option']	[1, 0, 1, 1, 1, 0]
['input anything', 'other review']	[1, 0]
['have notification', 'private acount', 'change my profil']	[0, 1, 1]
['layout look', 'find everything', 'new update', 'update for appname', 'find everything that i']	[0]
['month i', 'post story', 'several month', 'several month i', 'write a review']	[0, 1, 1, 0, 0]
['good ratio', 'ratio of advertisment']	[0]
[]	[]
['laptop i', 'get notification', 'countless time', 'refresh countless time']	[0, 1, 0, 0]
['close the app']	[0]
['ur snap', 'snap or picture', 'screenshot ur snap', 'see the name']	[0, 0, 0, 1]
['dark mode']	[1]
[]	[]
['march i', 'stop i', 'same issue', 'same issue please', 'have stop i', 'resolve this issue']	[0, 0, 0, 0, 0, 0]
['desktop signature', 'own text', 'use the desktop']	[1, 0, 1]
['number year', 'need coronavirus', 'past number', 'past number year', 'image in email', 'fix the app', 'see image in email', 'be for many year']	[0, 0, 0, 0, 1, 0, 1, 0]
['transaction history', 'late posting', 'bad banking app', 'disappear or late']	[1, 0, 0, 0]
['email app', 'nice try', 'app and use', 'nice try i', 'use spyware malware', 'want my privacy', 'say nice try', 'download a security', 'app and use spyware']	[0]
['button disappear', 'empty spam', 'trash the button']	[0, 1, 1]
['doubt google', 'i doubt', 'i doubt google', 'april number samsung', 's own email', 'screw this app', 'own email app work']	[0, 0, 0, 0, 0, 0, 0]
['post etc', 'many restriction', 'people like post']	[0, 0, 0]
['nothing load', 'new update', 'work with new update']	[0, 0, 0]
['number star', 'delete spam', 'minus number', 'spam or trash', 'minus number star', 'number star i', 'trash from spam', 'minus number star i']	[0, 0, 0, 0, 0, 0, 0, 0]
['customer support', 'be hack', 'bad customer', 'bad customer support']	[0]
['public story', 'satisfied with public story']	[1, 1]
['dark mode', 'app design', 'want my app design']	[1, 0, 0]
['acer chrome', 'acer chrome cp3151hp1k8', 'make this app']	[0, 0, 0]
['mail i', 'appname mail', 'appname mail', 'appname mail day', 'open my email', 'appname mail i', 'day by day']	[0, 0, 0, 0, 1, 0, 0]
['fingerprint option', 'reset password', 'fingerprint option ruin', 'password from appname', 'suck the change', 'reset password from appname']	[1, 0, 0, 0, 0, 0]
['time need', 'keep load', 'long time', 'long time need', 'open many time', 'open the email']	[0, 0, 0, 0, 1, 1]
['low rating', 'retrieve any email']	[0, 1]
['forward message', 'find contact']	[1, 1]
['get ban']	[0]
['password number', 'password number minute', 'remember a password']	[0, 0, 1]
['try re', 'ihave try', 'good app', 'try re download', 'restart my tablet', 'ihave try re']	[0]
['theme option', 'have update', 'late version', 'appname but i', 'version of appname', 'have the theme']	[1, 0, 0, 0, 0, 0]
['like follow', 'unfollow post', 'post and friend']	[0, 0, 0]
['everyone hate', 'suck everyone', 'unfollowe follower', 'suck everyone hate', 'benefit only people']	[0]
['mess everything', 'show someone', 'update mess', 'update mess everything', 'user name i', 'enter my user', 'battery by number']	[0, 0, 0, 0, 0, 1, 0]
['medium account', 'receive email', 'other website', 'website or app', 'social medium account', 'use my account', 'sign in i']	[0, 1, 0, 1, 0, 0, 0]
['follow tab', 'activity from people']	[0, 1]
['recent complaint']	[0]
['link divice']	[1]
['app i', 'good app', 'good app i']	[0]
['sudden i', 'enter my sign', 'sign on information', 'open the app', 'freeze at login page']	[0, 1, 1, 1, 1]
['new update', 'initialise the inbox']	[0, 1]
['work the hell']	[0]
['android number', 'break on android number']	[0]
['follow people', 'introduce scroll', 'please introduce scroll', 'number of account', 'follow a number']	[0, 0, 0, 1, 0]
['video fix', 'high pitch', 'put all audio']	[0]
['genuine username', 'username and password', 'have genuine username', 'lose my previous num']	[0, 0, 0, 0]
['fingerprint sign', 'have an issue']	[0, 0]
['update idc', 'change our username', 'idc about celebrity']	[0, 0, 0]
['oops something']	[0]
['mobile device']	[1]
['mi a2 phone']	[0]
['outgoing mail']	[1]
['mobile datum']	[0]
['email appname', 'appname mail', 'important email appname', 'email appname fix', 'check important email', 'important email appname fix']	[0, 0, 0, 0, 1, 0]
['send dm', 'reply report', 'small business']	[0, 1, 0]
['hate hate', 'see peopleles', 'new appname', 's the point']	[0, 1, 0, 0]
['security issue', 'only time', 'account and credit', 'only time i', 'credit card transfer', 'transfer of account', 'update the app', 'account and credit journey']	[0, 0, 0, 0, 0, 1, 0, 0]
['face issue', 'be face issue', 'open the gamil']	[0, 0, 1]
['banking app', 'mobile banking', 'mobile banking app']	[0]
['file button', 'mass select', 'single time', 'button or file', 'receive unwanted email', 'waste of time', 'delete an email', 'button or file button']	[0, 0, 0, 0, 1, 0, 1, 0]
['battery drain', 'poor performance', 'high battery drain', 'quality on galaxy']	[0]
['hand select', 'receive mail', 'cancel my account', 'issue with send', 'select all hand']	[0, 1, 0, 0, 1]
['number progress', 'download and number', 'wait for download', 'download and number progress']	[0]
['app please', 'create this app']	[0]
['whenever i', 'same thing', 'send a video']	[0, 0, 1]
['number person', 'wish i', 'save conversation', 'be my number', 'contact with number', 'lose contact with number']	[0]
['google store', 'new email', 'receive new email']	[0, 1, 1]
['be time', 'lengthy post', 'post it everything', 'wall after i', 'add a feature']	[0, 0, 0, 0, 0]
['appname mail', 'app and browser', 'be appname mail', 'mail down today']	[0, 0, 0, 0]
['auto logout', 'get force', 'kick auto', 'kick auto logout', 'say error sorry', 'be a problem']	[0, 0, 0, 0, 0, 0]
['appname app', 'past week', 'drain my battery', 'update the appname']	[0]
['download application']	[0]
['display image', 'stop display', 'unreadable i', 'setting and nothing', 'stop display image', 'be have trouble', 'app for year', 'use this app']	[0, 0, 0, 0, 0, 0, 0, 0]
['app i']	[0]
['spam feature', 'check email', 'empty spam', 'empty spam feature', 'empty my trash']	[1, 0, 1, 1, 1]
['change something', 'old app']	[0]
['debug i', 'require debug', 'require debug i', 'post a caption', 'glitchy and require']	[0, 0, 0, 1, 0]
['work story', 'bad cause']	[1, 0]
['app sync', 'last update']	[1, 0]
['music playlist', 'many song', 'aaj din chadeya', 'playlist like aaj']	[0]
['year today', 'past couple', 'couple of year', 'send an email']	[0, 0, 0, 1]
['do work']	[0]
['build number']	[0]
['video call', 'get effect', 'video call i']	[1, 0, 0]
['crash i', 'do anything', 'late update', 'keep on crash']	[0]
['management pay', 'saving blah', 'appname management', 'appname management pay', 'management pay attention', 'deposit my check', 'check appname management', 'update for auto', 'have the dev', 'appname management pay attention']	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
['exist account', 'try log', 'true put', 'login i try', 'reset the pasword']	[0, 0, 0, 1, 1]
[]	[]
['app work', 'stop work', 'mobile app', 'time but nothing', 'mobile app work', 'app work fine', 'reboot my phone', 'stop work i', 'have stop work', 'open the app', 'mobile app work fine']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
['phone i', 'see alot', 'available space', 'app and i', 'have available space', 'be see alot', 'review on playstore', 'download the app']	[0, 0, 0, 0, 0, 0, 0, 1]
['time stare', 'get delete', 'freeze email', 'multiple time stare', 'wait for email']	[0, 1, 0, 0, 0]
['android phone', 'be super laggy']	[0]
['access email', 'last email', 'last email i', 'issue i work', 'face similar issue', 'day in day', 'change the rating', 'similar issue i work']	[0, 0, 0, 0, 0, 0, 0, 0]
['fingerprint sign', 'nothing but issue', 'turn in fingerprint', 'crash these guy']	[1, 0, 0, 0]
['place riddle', 'scammer fake', 'scammer fake profile', 'be a place']	[0]
['couple week', 'use app', 'app for couple', 'love this app', 'use app for couple', 'update and uninstalle']	[0]
['phone lg', 'take forever', 'new phone', 'new phone lg', 'phone lg harmony', 'new phone lg harmony', 'open with new phone']	[0, 0, 1, 0, 0, 0, 1]
['appname account', 'be way', 'update version', 'month without resolve']	[0, 0, 0, 0]
['emoji load']	[1]
['check i', 'wish camera', 'automatic sometimes', 'wish camera flash', 'make check look', 'mb in size', 'dark the interface']	[0, 0, 0, 0, 0, 0, 0]
['email account', 'recommend outlook', 'multiple email', 'multiple email account', 'idiot developer work', 'use multiple email', 'have idiot developer', 'way of figure', 'take the liberty']	[1, 0, 0, 1, 0, 1, 0, 0, 0]
['be crop', 'appname story', 'have be crop', 'make an action']	[0]
[]	[]
['freeze i', 'view my email']	[0, 1]
[]	[]
[]	[]
['please change', 'map please', 'map please change', 'open a chat']	[0]
['app appname', 'account detail', 'fix your app', 'show account detail']	[0, 1, 0, 1]
['fix my ability']	[0]
[]	[]
['click delete', 'multiple post', 'delete multiple post']	[0, 0, 1]
['debit account', 'pay spotify', 'appname debit', 'appname debit account']	[0, 0, 0, 0]
['hack i', 'be hack', 'happen i', 'problem but nun', 'revert my account', 'be hack i', 'nun of reply', 'follow the help']	[0]
['fingerprint issue', 'annoying i', 'new password', 'enable fingerprint login', 'reinstall the app']	[1, 0, 0, 0, 0]
['stock camera', 'ios device', 'actual camera', 'high end flagship', 'screenshot of photo', 'take a screenshot']	[1, 0, 1, 0, 1, 1]
['phone number', 'have maintenance', 'app suck', 'maintenance and i', 'u guy zero', 'phone number i', 'give u guy', 'u guy zero atleast']	[1, 0, 0, 0, 0, 0, 0, 0]
['backup email', 'send code']	[1, 0]
['account i', 'write comment', 'resolve trash administration']	[0, 1, 0]
['request everytime', 'new device', 'request everytime i', 'star until resolve', 'encounter an error']	[0, 1, 0, 0, 0]
['internet speed', 'check internet', 'check internet speed', 'app for entertainment', 'use this app']	[0, 0, 0, 0, 0]
[]	[]
['log in interface']	[1]
['reel option', 'available plzzzz', 'available plzzzz help']	[1, 0, 0]
['app i', 'try reinstall', 'try reinstall ing', 'garbage every time']	[0, 0, 0, 0]
['home page', 'see anything', 'same issue', 'see any post']	[0, 1, 0, 1]
['thing i', 'other thing', 'other thing i', 'give an update']	[0]
['error page', 'check my email']	[0, 1]
['samsung sm', 'audio soundtrack', 'mute samsung sm', 'samsung sm number', 'be mute samsung', 'have an issue', 'mute samsung sm number']	[0, 0, 0, 0, 0, 0, 0]
['finger print', 'first install', 'finger print login', 'be the problem', 'login your next login']	[0, 0, 1, 0, 1]
['follow tab', 'delete appname', 'follow tab i']	[0]
['update the app']	[0]
['app freeze', 'mobile app', 'mobile app freeze', 'reinstall the app']	[0, 0, 0, 0]
['be something']	[0]
['have change']	[0]
['force close', 'outside website']	[0, 1]
['password invalid', 'email link', 'link with google', 'write the password']	[0, 0, 0, 0]
['appname use', 'take plenty', 'good email', 'good email engine', 'find side bar', 'be good email', 'plenty of time', 'make this fast', 'take plenty of time']	[0, 0, 0, 0, 1, 0, 0, 0, 0]
['download the app']	[0]
['useless feature']	[0]
[]	[]
['number time', 'redownload number', 'online access', 'redownload number time', 'touch any button', 'need my online access']	[0, 0, 0, 0, 1, 0]
['computer therfor', 'medical problem', 'use my phone']	[0]
['update useless']	[0]
['access google', 'keep reappear', 'crazy use', 'appname mail account']	[0, 0, 0, 0]
['iphone se', 'samsung galaxy', 'mention or request', 'time time i', 'samsung galaxy s8', 'have comment mention', 'kind of frustrate']	[0, 0, 0, 0, 0, 0, 0]
['much please']	[0]
[]	[]
['google account', 'great work', 'great work google', 'google account thank', 'call for security', 'recieve any call']	[1, 0, 0, 0, 0, 1]
['everytime nagccheck', 'lging maintenance', 'ata mainte', 'ata mainte neto', 'maintenance mas mdlas', 'lging maintenance mas', 'pa ata mainte']	[0]
['way i', 'crash i', 'only way', 'only way i', 'login my insta', 'be crash i']	[0, 0, 0, 0, 1, 0]
['reset pasword', 'dumb security', 'dumb security step', 'security step number', 'acce my appname', 'appname after reset', 'dumb security step number']	[0, 0, 0, 0, 1, 0, 0]
['open the app']	[1]
['dark theme', 'theme for read']	[0, 0]
['hang of application']	[0]
['update the app']	[0]
['login box', 'new version', 'type my username']	[0, 0, 1]
['card number', 'enter my card']	[0, 0]
['customer service', 'earn number', 'appname customer', 'offer and chase', 'appname customer service', 'seem obtainable afterwards', 'be say email', 'speak with someone', 'follow the set', 'offer and chase promotion']	[0]
['issue pronto', 'fix this issue']	[0, 0]
['right detail', 'reset password']	[0, 1]
['old appname', 'delete my old appname']	[0, 1]
['password i', 'enter my password', 'click the textfield']	[0, 1, 1]
['take time', 'great app']	[0]
['run slow', 'app run', 'app run slow', 'make the phone']	[0]
[]	[]
['notification bar', 'live class', 'live class please', 'email that i', 'fix this problem']	[0, 0, 0, 0, 0]
['old yah', 'filter in appname']	[0, 0]
['few day', 'check my account']	[0]
['notification i', 'get notification', 'email pl', 'email pl fix', 'get notification i', 'view email pl', 'refresh the inbox']	[0, 1, 0, 0, 1, 0, 0]
['say no register']	[1]
['see notification', 'update i', 'restart my phone', 'work update i', 'i need appname']	[1, 0, 0, 0, 0]
['phone s', 'give number', 'update suck', 'phone s os', 'go next need', 'restart the phone']	[0, 0, 0, 0, 1, 0]
['improve appname', 'please improve appname', 'download this app']	[0]
['be change', 'snap account', 'phone and password']	[0, 1, 0]
